Positve_comment
" 'OH MY GOD OH MY GOD I hope they do the books justice',"
" 'There is already a Chinese tv series called three body produced by Tencent and released earlier this year 2023. I highly recommend as it closely follows the book and is actually pretty good!!! Cant wait to see this one though. Hope its a good adaptation.',"
" 'Read the English translated version (which includes the tragically poetic and beautifully written redacted Cultural Revolution prologue). This looks really good. Visualization appears to have built on a very good story and possibly made it better. Looking',"
" 'YOOOO!!!! This book was FIRE',"
" 'perfect timing, right as im reading the serie myself',"
" 'The creators of Game of Thrones mean we are in for a good ride but will eventually fall off the rails.',"
" 'D&D might not have talent or vision for storytelling, but with their dads money they can put together a great team to do adaptations',"
" 'Looks cool. Should philosophy guide experiments or should experiments guide philosophybest Diamond-Hard-Sci-Fi series ive read',"
" 'Guys please fund the makers of love death and robots more. Those guys were epic!!!',"
" 'You know its going to be banger when David Benioff & D.B. Weiss are directing!',"
" 'I hope the show does the books justice',"
" 'I cant mf wait',"
" 'I hope they will make all books as tv series!!',"
" 'I really hope this is successful. I would love nothing more than for this to achieve enough momentum for the full trilogy to be adapted for the screen. Now, Im a newer fan, having only discovered Lius body of work about a year ago but I was instantly capti',"
" 'They already made a TV series in China though and it was amazing.',"
" 'Finally, a Netflix series the Chinese Communist Party can fully support.',"
" ""I've been wanting to read this, now i don't have to!"","
" 'I only found out about the book series a couple of weeks ago. Sounded like a cool set of books to adapt',"
" ""So this is made by David and Dan? Damn DnD, this'll be interesting."","
" 'Heres to hoping that the creators of GOT are more adherent to this novel than they were to GRRMs ice and fire. Although that berserker chick with the samurai sword doesnt give me much confidence.wtf is she?',"
" 'the trilogy was excellent. i am excited about this show.',"
" 'Ditto. Loved the books. Is it still Chinese people or the Americans to the rescue again.',"
" ""From the creators of GoT? I'll pass thank you, gonna wait for the season finale and reviews afterwards"","
" 'So excited! Also for the game resembling Trisolaris: CHIMERA',"
" 'I want to see it now',"
" 'They better not fuk this one up too.',"
" 'After having gone through Chinese propaganda piece on this same series, i am feeling happy that this legendary series has a good end. Else, Communist china had almost destroyed this series. Anyone who is going to watch that Chinese series, man, good luck.',"
" 'The Chinese series was AMAZING. If the Netflix adaptation can even come close to that, I will be happy.',"
" 'I will have to read the books. This looks really interesting, but I wont get invested in anything by the guys who ruined GoT.',"
" 'Ok this already looks a lot more epic than the Tencent version... definitely hopeful!',"
" 'I am very conflicted about how this story can be adapted, more excited than not though!',"
" ""Tencent's version is the most accurate book adaptation I've ever seen. Don't need to watch this. I'm sure it won't be as accurate"","
" ""I was excited until i see the video's description"","
" 'Netflix dont cancel this! I want to see the second book!',"
" 'Theres a Chinese version of this that just came out. Thats ones pretty interesting too even though the cgi cant compare',"
" 'Holyshit boys',"
" ""I really wanna see this. Sometimes adaptations can exceed the original even - if this adaptation manages to make the characters stronger by the power of visual media and auditory design, then we'll be in for the best of the best!"","
" 'From the creators of Game of Thrones? Can you be more specific?',"
" ""Just heard about the book and haven't read it yet but I'm excited for this one!"","
" ""Been looking forward to this for a long time, though can't say I'm fans of D&D after what they did to Game of Thrones. However, they do seem to shine when they're adapting someone else's work rather than writing new material. I don't think the trailer make"","
" 'This is up there in my top 5 book series of all time. When I heard there would be a Netflix adaptation I was honstely so scared because most of their shows are at a much lower budget than something HBO or Amazon would make. But for once it looks like they',"
" 'No one should worry, David and Dan will do fantastic work. They are the worst and creating, but the best at adapting that which was already created.',"
" ""Anyone else noticed that the soundtrack is a badass-synthwave version of Philip Glass' Metamorphosis Two??"","
" 'I trust the game of the thrones guys now even after everything because this book is finished and they wont have to write new stuff',"
" 'D&D did horribly creating their own stories for Game of Thrones, but they seem to be in their prime when adapting existing work. I hope this is as good as GoT s1-4!!',"
" 'Very exciting.',"
" 'Excellent story, the books are fantastic',"
" 'This is going to be so hard to pull off. I am not optimistic but it would be so awesome to have a great TV adaptation of this series.',"
" ""Holy shit! I haven't been excited for a netflix series for a loooong time!"","
" '""From the creators of Game of Thrones""OH NO',"
" 'I hope this becomes a success. I want to see all three books as a series because the last two are in my opinion much more interesting than the first book',"
" 'omg i hope im still alive by then so i can watch this fucken awesome series!!!! such a long wait!',"
" ""radar peak.. Holy sheeet let's fuking gooooo"","
" 'ahhhh this is so cool if it follows the books',"
" 'the ultimate trilogy....hopefully they do it justice!',"
" ""Nice, this book was supposed to get a movie but it wasn't released. This will be big."","
" 'After what they did to the last 2 seasons of GOT. They better not f**k this up lol',"
" ""Ok, this looks very interesting. Can't wait"","
" 'I heard this was really good but I was too bored with the reading it so looking forward to the movie when does it come',"
" 'They better not f this up.',"
" 'I am excited and afraid for this adaptation.',"
" ""Fingers crossed that it's half as good as the Tencent adaptation."","
" 'This looks epic, thank you so much',"
" 'Please be good. This trailer grabs me perfectly.',"
" 'tencent version is better cuz it actually has chinese people in it, you know like the book!',"
" 'Thank God I have 6 months to finish all the books',"
" 'From the creator of game of thrones this name hype to watch this show',"
" 'The Chinese 3body problem series thats out right now is phenomenal already can only recommend',"
" 'Thanks for keeping it woke-free',"
" ""I tried, but I just couldn't get into the books. More the writing style than the story, so I'm hoping this is able to pull me in. Trailer makes it look amazing"","
" ""I don't know what this is about but I'm excited!"","
" 'Me: Oh I love Three Body Problem!Netflix: ""From the creators of Game of Thrones""Me: I\'m out.',"
" 'Please be good',"
" 'Is it going to be in Chinese? Looks good tho overall',"
" 'I have not read the book so have no clue as to what this is about. Looks very interesting though.',"
" 'I never been this hyped for a Netflix show before! Dark depressing cosmic horror hell yeaa baby!',"
" ""I have no idea what this will be about from the trailer, but I hope its good if it's quoting Carl Sagan."","
" 'Looks so much better than the Chinese TV series',"
" ""ooh this looks good. ik we're a bit worried because of the creators of this did a bad job with GOT but this is a completed book series."","
" 'Pretty bold choice to lead with ""From the creators of Game of Thrones""',"
" 'Cannot wait to pirate this.',"
" ""The Chinese adaptation has been stayed true to the book and delivered us a fantastic series. Let's hope Netflix can do the same."","
" 'HOLY SHIT ITS ACTUALLY COMING',"
" 'Cant wait to see the Trisolarans invasion of earth and how earth deterred it with the threat of mutually assured destruction.',"
" 'Will be nice to stream this without going through Netflix. Cheers Netflix, thanks for another freebie, sad you became so greedy.',"
" 'Omfg so hyped',"
" 'I loved the books, cant wait to see how the show portrays the series!',"
" ""Carl Sagan clone, if you're seeing this, make a new Cosmos series. Don't just limit yoursself to Netflix narration and allow NDT to be the Cosmos guy."","
" 'If they ever make the third book into a tv series, I cant even imagine what that will look like',"
" 'I think china did a better job than netflix',"
" 'i realllyy want this to have success so they can make something animated, i think that medium would really benefit the ideas and scenery of the books',"
" 'We learned about this book in my Chinese history class! Im excited to watch it',"
" 'Another intresting good looking series that will be cancelled like all the others and leave us with intrigue, thank you very much',"
" ""oh man can't wait for this also I hope netfilx keeps it original"","
" 'This looks great, so Netflix will probably cancel it within two weeks.',"
" ""This looks exactly like what I thought it would!! Let's just hope it lives up to the books"","
" ""This looks really goo.... 'From the creators of Game of Thrones'O NVM"","
" 'I am soo excited!!!',"
" 'I am so glad I finished reading the books before the adaptation came out. Nothing can replace the feeling of visualizing these amazing vivid stories first hand in the mind, instead of the DD adaptation. I am apprehensive about what happens with book 3, bec',"
" 'Take my money Omg cant wait to see it',"
" 'My favourite book trilogy come to life!',"
" 'Read all the books, hope they made it good',"
" ""Can't wait for the droplet attack!"","
" ""3body is my favorite sci fi, really hope they don't mess this up"","
" 'Great trailer.',"
" 'Amazing. Please find a way to bring us Iain M Banks.',"
" ""This series is already released in ChinesYou can watch it even now with subtitles. I started watching it a few weeks ago, and it's surprisingly good.I've read the books and didn't expect they can do them justice in a movie, but from what I've seen so fa"","
" 'trailer looks dope, one of my fav book series ever - only thing inking me is FROM THE CREATORS OF GAME OF THRONES lol, I still got trauma from the GOT FINAL SEASON!',"
" 'It better be good!!! Im too invested into the books!',"
" 'Finished the first book a while ago. Ive been meaning to finish the series, this gives me a deadline!',"
" 'Ngl, kinda bothers me that it says ""from the creators of GAME OF THRONES"". I love both Game of Thrones and The Three Body Problem.... fingers crossed',"
" 'Epic book trilogy full of big ideas. One of my favorites. It will be challenging to capture all the things that make the books so good.',"
" 'i am super hyped for this, amazing series',"
" 'Finally its coming to Netflix',"
" 'Oh yes.Finally',"
" 'This is literally the BEST fiction novel...........',"
" ""I love the The Three Body Problem and its counterparts but I feel like a lot of the beauty of the trilogy is the sheer incomprehensible scale of what they s. I'm not saying that this show won't be good, but if they just CGI in all the alien tech, I t"","
" 'Ok... not sure what anything in this trailer has to do with the three body problem, but it looks cool.',"
" ""Everyone should watch the Chinese adaptation that came out recently. It's excellent."","
" 'I loved this book so much. Hopefully they will do justice to the tremendous book.',"
" 'I never read the book, but i watched the Chinese version. Disof the fact that it was a low budget production, the show was an eye opener, and yes, it became a block buster.',"
" 'Looking good! His dark materials barely scratched the surface of this concept.',"
" ""Oh god, please live up to the source material...I don't want my heart broken. I still dream of finding a saga as good as Remembrance."","
" ""Let's hope they stick close to the books because as we all know these dudes are not clever enough to write their own stuff. I hope we get to see dark forest next Luo Ji is my favorite character and i hope they do him justice."","
" 'The 1st one will be good. The 2nd one will be ok. And the last one will completely shit the bed',"
" 'The source material is so top tier, that it would be hard for this to be bad.',"
" 'Read the LN, watched the Chanime, this should be good!',"
" 'I loved this teaser',"
" ""A really well made trailer, here's to hoping the show lives up to this and the book"","
" 'Lost me at Game of Thrones. LOL. Not again. Never again.',"
" 'Dark people might love this!',"
" 'Oooooohhhh, this could be pretty great!',"
" ""Should we be excited for this considering it's coming from DND?"","
" ""From the Creators of game of thrones??? Isn't this an incredibly popular chinese sci-fi novel? Hello?"","
" 'It gave me the chills and goosebumps already it just better not be boring like game of thrones and I never could love that show except the last season. This however seems like everything we need ro be aware of regarding the future and AI',"
" 'One of the bleakest realities in sci fi Ive read, excited to see how this gets tackled',"
" ""saw this at first and ignored it. I'm glad i came back to watch this. looks nice"","
" ""Friendly reminder that this is made by D&D from GoT, so it'll be amazing until they get bored and abandon it"","
" 'Whos the sexy chick walking on fire with a samurai sword?',"
" ""I'm beyond hyped for this. Curious though, is that the Sophon at the end? If so, why is she being teased this early?..."","
" 'Gonna have to reread these I see, hyyype',"
" 'The book series goes absolutely crazy. Hopefully they can do the book justice',"
" 'Bring it! (please universe, make it a good adaptaion with NO American diversity writers)',"
" ""I've been planning to read the book."","
" 'The book was awesome though',"
" ""From creators of Game of Thrones... Right. Let's hope that they at least won't run out of source books before they run out of tv series screen time."","
" 'Sci-fi is the real deal man.',"
" ""Can't wait to see how they handle the Panama Canal scene... IYKYK"","
" 'my favourite sci-fi of all time is been turned into a movihope it turns out good..',"
" 'This was such a full on, epic novel series. Really interested to see how this is translated to tv',"
" 'Good trailer.',"
" 'Honestly it is almost like these images from the trailer are the exact ones my mind came up with when reading the first book. Just awesome how accurate this is <3',"
" 'story about Jokowi the conqueror?? amazing',"
" ""WTF, I didn't get the story but im soo read for it, I can pay netflix the double.Omg so hyped"","
" 'The showrunners are amazing at adaptations. They did an amazing job with adapting ISOIAF, until they ran out of book material.',"
" 'Oh God Yes! I get goosebumps from film clips, but this is the first time I got them all over my legs. This is going to be beautiful.',"
" 'I cant wait came across the books because of YouTube exloring the themes it was absolutely chilling.',"
" 'There is so much to this crema de la crema of science fiction that not a day goes by without me reminiscing something or the other about it. Having read Liu Cixins Three body problem trilogy in the lock down of 2020, I am yet to find my bearings to get ou',"
" 'Cannot wait to see how they do the scenes on Trisolaris from the V-suit in Book 1',"
" ""OMG. I'm reading the final book of the trilogy right now. Had no idea a TV series was in the works."","
" 'There is Chinese series release already in January this yearI saw it 30 episodes-fantastic',"
" ""There's already a Chinese adaptation of the book into a series, but I'm curious to see the Netflix one!"","
" 'Im so excited for this!',"
" ""This show has a lot to live up to. The books are incredible and so is the Chinese version of this series. Please don't screw this up like you did with Game of Thrones!"","
" ""I'm so damn excited for this!!"","
" 'Looks really good',"
" 'Perfect time for a reread',"
" 'such an amazing story! and the cinematography is spectacular! im so sad about it getting cancelled after the second season though',"
" ""This better be trippy. Can't wait to see certain 3D to 2D situation"","
" 'For anyone who has watched the Chinese Version/books it is impossible that comparisons will be avoided. The Chinese Series was, despite faults (slow at times eg. episode 8-10), true to the book and clearly made by people who love it. It appears that the Wa',"
" ""Please tell me it's coming to Poland, too! :)"","
" 'Cant wait for this great original series to get cancelled after one season!',"
" 'The books are there, PLEASE D and D PLEASE dont waste this!',"
" 'Wowowowowow!!!! I am looking forward. I hope that Netflix will also fix its long running quality streaming issues I experience in Switzerland',"
" 'Finally. A valid reason to subscribe to Netflix.',"
" 'I sincerely hope theyre able to replicate the horror i felt when i read the books.',"
" ""can't wait after reading this incredible book series..."","
" ""Can't wait for my boy Lord G to show up and whoop some ass"","
" 'This will be the first time that I know the story before i watched it coz i read the book, but im still excited!!',"
" 'Ohh i thought it is the same one that was shown earlier this year somehow it feels different already. Hopefully this is also good',"
" '""from the creators of Game of Thrones""Nice try, but we haven\'t forgotten what you\'ve don@@',"
" ""I'm excited for this, mainly because the images in the trailer are the images I had in my mind when I was reading the book. This book made me read up on math which is a monumental achievement to get a Chinese guy who hates math to like math."","
" ""Can't wait to see this one."","
" ""The 3 body problem series is some of the best literature I've ever read. I'm pumped for this!"","
" 'Im more nervous than I am excited. Trying to do these books justice on screen is ambitious to say the least.',"
" 'I once picked this book completely at random from the storIt turned out to be one of the most fascinating stories Ive ever readIf this show is even a glimpse of the worlds and ideas of the Remembrance of Earths Past series, Netflix has a masterpiece on',"
" 'Not a single facial expression. Just a lot of VFX. Still looks interesting though.',"
" ""I have a feeling it will be better than Chinese version somehow. They've covered the brutal beginning it looks like. Can't wait."","
" 'Thank the old gods and the new, that this book series is finished!',"
" 'Thanks so much for all the comments on this! Led to me starting the first book two days ago and literally havent put it down except to work and sleep. Havent read a book this fast since I was a kid. Cant wait to get onto the second book from some of your c',"
" 'This is one of the best sci fi book that was made. If Netflix nailed this, this is gonna blow up.',"
" 'How did I not hear about this until now?! Soo hyped for this, one of the greatest Sci-Fi novel adapted to the screens!',"
" 'Book is a masterpiecWill be astounding if they are able to stay true',"
" ""This must do well otherwise we won't see the book 2 dark forest which actually is the best one out of the three and arguably the best scifi book all times"","
" '""From the creators of Game of Thrones"". Oh man! I didn\'t know this was written by George R. R. Martin? Oh wait. They mean the other ""creators""... I don\'t know if that\'s quite the bragging point that you guys seem to think it is. x_x',"
" 'The Dark Forest, the best book of the last decade',"
" 'Here comes The book is better people never fails',"
" ""I love this book. People who haven't read it are gonna shit when they see this series."","
" ""thanks netflix this looks good and this'll go on my pirate list"","
" ""It looks good but I'm going to be pissed. I got a feeling... I mean if youve read all three books, spoiler alert but not really... the main character really doesn't show up until the second one and that does not jive with most TV series structure.It's more"","
" 'Ohhh man finally!',"
" ""If this show isn't everything I want and more, I'm going to dehydrate indefinitely."","
" ""Not one chance in a thousand they do this justice. If we're lucky it will encourage more people to read the novels."","
" ""There's no way, it can't be as good as the book series."","
" 'Best sci-fi ever. Looking forward to the series',"
" 'Stay true to the books PLEASE',"
" 'Finally done watching the chinese 3 Body Problem series ""Three-Body"" and it\'s pretty damn good.Hope Netflix can pull it off for the western audience!!',"
" ""This looks...underwhelming. Was hoping a 3 Body Problem movie or series would be produced by the Chinese production behind Cixin Liu's Wandering Earth movie would do this. Loved the trilogy; Dark Forest changed my perspective about wanting contact with int"","
" 'GET READY TO HAVE YOUR MIND BLOWN PEOPLE',"
" 'It will be hard to beat the Chinese Tencent version, it was really good.',"
" ""holyshitholyshitholyshit!! this is by far one of the greatest pieces of writing I have ever seen. Hope they do it right. I'm so happy!"","
" ""We're going to advance! Advance! We'll stop at nothing to advance!"","
" 'All I hope is that they stay true to the series.',"
" 'Please dont ruin it!, I adore the books and this series has so much potential.',"
" ""Can't wait till they get to the part about he'emersmosiken."","
" 'This book series is absolutely incredible. Anyone who is a sci-fi fan should check it out. All three books are great in their own way.',"
" ""Having recently read the books I have no idea how they're going to display the profound ideas on screen. I can't wait for this though!"","
" 'From the creators of Game of ThronesALERT ALERT! RED FLAG! I aint even checking an episode until the series is done and I know its not another low effort rush job of an ending.',"
" 'Looking forward to it, although Netflix will cancel after the first season.',"
" 'Sincerely hope Netflix respect the novel and perhaps can deliver us a even better quality then Chinese version. Especially some diversity compared to the Chinese version. Already seen the latter and it feels good.',"
" 'People might have mixed feelings on David Benioff and DB Weiss with how GOT ended, but you also have to remember that they were the showers for the beginning too, when GOT was THE television series on air. And to people who say its because they had George',"
" ""Dune now the three body problem let's goooo! Sci-fy books are back baby"","
" 'Finally somthing that looks good from netflix again.',"
" 'What is this? Nothing can come close to Game of Thrones!',"
" 'Just seen the trailer on Netflix.Not heard of it before, But looks right up my street!,Am i right to start reading the first book now?????',"
" 'Love the Carl Sagan quote',"
" ""What the writers do good is follow the books. But they also are really good in'subverting expectations' and that will destroy everything"","
" 'As a Chinese reader of three body problem, and I currently finished the dark forest. I would say Cixin Liu used a really logical way to connect many fields of knowledges and made a impressive story.For example: in the book, those Physics, history, and soci',"
" 'Im really excited for this but Im terrified because D.B Weiss and David Benioff are the creators and we all remember how they destroyed GOTs. Hopefully they follow the books and stick to it!!!!!!!',"
" ""I always thought it would be at its best if it was adapted in an animated medium. Don't know how they'll manage such peak levels of abstractions."","
" 'One of the very best sci fi series ever. Definitely my favorite modern one by a long shot! Cant wait!!',"
" ""Please don't f this up. Fantastic series of books. I'd love to see this done well. I'd hate to see it done badly."","
" 'Cant wait for this show',"
" 'Sooooo good I love the books so much',"
" ""If I'd had known this was in the works I would not have read the books. The trailer looks legit. I hope the show delivers because the books set a high bar."","
" 'do not ANSWER, do NOT ANSWER, DO NOT ANSWER! Gosh I just finished all 3 books and if they are ture to the books we are in for an amazing time!!!!! This is up there with Harry Potter and Lord of the Rings!!!',"
" 'The narrator is stunning. I hope they bring him into the show!',"
" 'Sofon didnt show up in android form until book 2 if Im not mistaken what are they doing.!!! Looks great though',"
" 'I watched Tencent adaption and it was really great. Pace is a lil bit slow as theres 30 episodes, but not dragging. Its faithful to the original book which is the most important to me. Hopefully netflix adaption can also make that, but I highly doubt...',"
" ""Already looks great can't wait to see"","
" 'Now only thing left imo is to adapt HYPERION and we have the collection to live for!',"
" 'excited and nervous.',"
" 'YAY - I love sci-fi philosophy movies',"
" 'Resubscribing to Netflix just for this.',"
" 'Liked the three body problem japanese anime series so i have some hopes for this series doing the franchise justice too!:)',"
" ""Just pleaseeeeee Netflix. Don't cancel it after just 1 season. (And bring 1899 back!!!!)"","
" 'Amazing stories. Not sure why it said the creators of Game of Thrones, as it should mean the producers. D&D Fd up GOT when they had to create the final season without GGM.',"
" 'The location of the sat dish is exactly how i imagined it while reading the first novel.',"
" 'screaming, crying and throwing up (in a tentatively enthusiastic way)',"
" 'Carl Sagan lives on. Human together strong!!',"
" 'Much better than expected.',"
" ""Been watching this teaser like 3 times a day, I'm so hyped"","
" 'Immediately recognized the piano piece from Philip Glass\'s ""Escape!"" from The Hours scorIs this a common note sequence or does anyone know if he\'ll be apart of the show\'s score? Also, completely mesmerized by the trailer!',"
" 'At least the trailer does not look like a typical Netflix show, which is a good thing.',"
" ""I couldn't get through the book. Strong characters and storytelling keep me reading. This was more like long drawn out world building; not for me. Seems an odd choice for a Netflix series."","
" 'Three Body Problem => YEY!From the GoT guys => Fuuuuuu.',"
" ""I'm interested to see how they handle the 2D and 4D scenes from the books. Assuming those scenes will be in the series. It blew me away at the time that I was reading the books."","
" 'Is this only book one or do I need to finish the rest of the series? Its amazing btw so hopefully they get this TV adaption right.',"
" ""I was looking forward to it.It will be released next year. I can't wait."","
" 'The Chinese version was a one-to-one book visualisation and honestly, besides some small things that could have been better streamlined, I liked it that way. Lets hope that Netflix did not botch it with this one. And no, that D&D have made this does not fi',"
" ""I never would have thought. Please be good that's all we ask"","
" 'Hopefully dialogue and character development are better written than the book.',"
" 'LOVED the Carl Sagan voiceover in this :D',"
" 'No idea what its about but it has CGI!.......',"
" ""Best Sci Fi Series ever written. I pray they don't mess this up! I have been waiting a long time for this!"","
" ""There seem to be hints here that they will be introducing characters and events from the later books, that take place in the same time frame. That may be jarring for purists, but it's probably a good idea, rather than having a bunch of flashbacks.Netflix,"","
" 'So excited for this series! Hope the do justice to the books and deviate less from the books.',"
" 'Big hopes for this one omg',"
" 'THIS LOOKS SO COOL (Im also very grateful the game of thrones creators have a fully finished story to work with this time)',"
" 'looks cool, loved the books!""from the creators of the Game of Thrones TV show""oh no',"
" ""I hope Netflix won't turn this into woke garbage as they usually do. This has the potential to be a great show."","
" 'GOD Benedict Wong is PERFECT for the role of DA SHI!!!',"
" 'finally! soooo looking forward to this',"
" ""Tencent already made a miniseries out of the Three Body series; last I checked you could even watch it here, with subtitles provided. I've only seen the first few episodes, but it looked fantastic. I'm not sure why Netflix felt the need to make this one."","
" ""Been reading the book. Can't wait to watch this."","
" '!!! fanboying here',"
" 'OMG!!! I need to read those books again! Trisolaris arrives in 2024!!!!',"
" 'Has the universe ever winked at you?',"
" ""I can't wait for this, but let's hope they don't screw up the ending ;)"","
" 'I just learned about this series last week, finishing first book today, now I see this trailer, what are the odds. Im super hyped I generally dont like sci-fi but something about this series has me hooked',"
" 'FinIll finish the book.',"
" ""Holyyyyyy, I'm excited! This is a treat for my eyes! Let's goooo"","
" 'yes, finally',"
" ""I've read the original novel and definitely look forward to it"","
" ""Chinese adaptation was amazing, especially the soundtrack. I'm still not entirely sure if it was heavily censored or not but they did pretty good job considering the fact that it was made in mainland China under the watchful eye of the Communist regime.Thi"","
" 'Finally!!!',"
" 'After soo long, now we are doing good use of my payments.',"
" 'So excited! On my second read through of the books at the moment and its the best sci fi Ive ever read.',"
" 'Omg this is exactly how I imagined it',"
" 'I watched the Tencent series - a very faithful adaptation of the original books. I highly doubt Netflix could do better with all the wokeism in the trailer lol',"
" ""yeah if this series is even 1/10th as good as the books it's gonna be earth shattering (literally)"","
" 'Super hyped for this',"
" ""Can't wait to see Luo Ji"","
" 'I hope this series do good. No expectations.Books have already done that justice.',"
" 'Finally!!!!!',"
" 'This should be epic',"
" ""They will fail... this is too conceptual and sciency for mainstream audiencesThis is Interstellar but without the optimism... only pure existencial cosmic dread But It's so cool to see something very niche that I love become widely available to the normies"","
" 'Looks fantastic. I hope Netflix will not simplify the plot.',"
" ""Hopefully it's good, but I'd trust Apple with this over Netflix."","
" 'Cant wait!!!',"
" 'Tencent video made 3 body series as well. I think Tencent did decent job. Can Netflix catch the nuances and philosophy in this novel? Im excited.',"
" 'I really hope they dont white wash this. The books are so amazing.',"
" 'Creators of GoT? For me the creator is GRR Martin even if D&D screwed it up.',"
" 'I am BEYOND excited to see this series brought to film. And with that, I am also TERRIFIED knowing Netflixs history. I hope more than anything they actually commit to three seasons, covering each book. Seeing Sophon is concerning, but I could understand ho',"
" 'China did it better',"
" '""There are those that say we shouldn\'t inquire too closely on what future projects Dan & Dave might be working on in that darkness, better not to know, but we continue to watch, hype... Looks for hype.""',"
" ""based on my favourite sci fi book series of all time. i can't wait"","
" ""Trailer has me nervous, as does the people involved. With that said, I'm cautiously optimistic."","
" ""This is my favorite series. Could a Netflix series possibly live up to the books? If so, it'll be a monumental achievement."","
" ""So many ways this could go wrong(starting by simplifying the name of the book doesn't raise my hopes), but I enjoyed the books so much I'll wait and see. Would love to be surprised."","
" ""I might be interested in reactivating my subscription at that time just as long as the team meaning writers/show runners that handled Witcher don't touch it as they love to screw over the source material"","
" ""The books were the greatest Sci-Fi books of this century. I don't see how TV could come close to pulling this off"","
" ""I enjoyed the tencent live action series, looking forward to this rendition can't wait!!"","
" 'Great now I only have to wait 6 months',"
" 'The first 30 episodes of the chinese TV show just got uploaded on YT - this is very close on the actual novels and I can only recommend to watch. The Netflix version might have more action and violence and ""Hollywood"" than in the actual story. But I will s',"
" 'Wow this actually looks very promising! I was worried about the casting choice (especially since the original story is set in China with a full Chinese cast), but so far the major scenes seems to be presented well in the trailer? Although who is the lady w',"
" ""Haven't read the trilogy and not a bug sci fi guy, but as a history buff interested in the Cultural Revolution, the shots of the Struggle Sessions interested me even more than the alien stuff. Benioff wrote a well received book on the Siege of Leningrad I"","
" 'Cool to see George R.R. Martin is doing a streaming series after writing Game of Thrones.',"
" ""If the series is 10% as good as the book, that's gonna be something HUGE..."","
" ""One thing to know about this saga is that is all about existential cosmic horror cleverly disguised as pseudo hard sci-fi. It's basically game theory mentality elevated to cosmic proportions, which is super intriguing (yes, I devoured the books), but also"","
" 'Epic trailer. Awaiting this adaptation!!',"
" 'no thanks, I saw season 6,7&8 of game of thrones',"
" 'The trailer looks promising',"
" ""Great and interesting book and hopefeully a great series. Let's hope this Netflix show drops a hint about Cixin Liu's open support for Uyghur segragation, incarcaration and Xinjiang internment camps."","
" 'I wonder how this will compare to the already released Chinese series ""Three Body."" They already did a great job adapting the book for that show.',"
" 'It keeps getting better all the time! This one i want to see!! Keep it up netflix!',"
" 'This is bound to be the largest scale sci-fi story ever filmed',"
" 'Im surprised this trailer hasnt gotten more views yet',"
" 'Netflix - JUST FOLLOW THE BOOK. Thats all you need to do. Dont screw up it.',"
" 'Oh man, is that Sophon in the first season? This just tells me the series is not gonna be too close to the books. But im not gonna lie, I am SUPER exited to see Netflix adaptation.',"
" 'Id have so much for confidence if Netflix and D & D werent doing this show!',"
" 'I really enjoyed the book series. I found it interesting that to me, the characters are not nearly as important is the story itself. The main characters are the cultures involved.',"
" 'Hope this is good. Already an adaptation of the book came out this year. Lets see',"
" ""Knowing the books and hearing Carl Sagan's words brought a shiver to me!"","
" 'ALL HAIL TRISOLARIS!',"
" 'Reading this in my recommendations gave me goosebumps. Reading 3bp was a milestone in my life.',"
" 'always hoped theyd make it into a tv show ever since reading the books, cant wait',"
" 'Nice... finished the book a few months ago',"
" 'just read the synopsis. this sounds like absolutely mind blowing. I hope its close to the material or true to its intent',"
" 'The soundtrack is amazing.',"
" ""I didn't know they were making this!!! Omg"","
" ""Music name? it's perfect!"","
" 'Maybe I will subscribe to Netflix for this',"
" 'Looks great. Cant wait to not see its second season.',"
" 'Never been as excited or as nervous for a tv series. If they do the books justice were in for a treat.',"
" ""The books were pure cocaine, don't mess this up."","
" ""This seems like the kind of Sci-Fi that's going to cause my eyes to glaze over."","
" 'This looks pretty cool... oh from the creators of Game of Thrones. Nevermind.',"
" 'Wow, this looks fabulous. While reading the 1st book, i was wondering if anyone could make a visual of what all Liu Cixin made us imagine in our head. This looks promising, could not have come from a better creator. Looking for a visual treat. I really ho',"
" ""can't wait!"","
" ""Does anyone know the music used in this teaser? It's beautifully epic!"","
" 'Ive been waiting so long for this!!! Finally, we have a release date! No doubt this series is going to be epic. The books are the golden standard of sci-fi, the on-screen adaptation likely will fall short in places but Im sure will be good in its own right',"
" 'Awesome, another good franchise for Netflix to cancel on us. Looking forward to it.',"
" 'Literally just finished Deaths End. Phenomenal series',"
" 'It will be nice to compare it to the Chinese version of 30 episodes. It was so great. I do not believe netflix can beat it',"
" 'looking forward from china!',"
" 'Benedict Wong playing as Shi Qiang?YES PLS',"
" ""In some ways it looks like the Chinese series (though, way more Western actors). But I know one thing it will do better: it won't have 30 episodes to tell a 10 episode story! I mean... I could have easily gone from episode 8 to episode 28 and barely missed"","
" 'This is awesome series, too bad Netflix will butcher it as usual.... Can\'t wait for changes after changes! I guess you can\'t beat Chinese version, so you will try to make your ""unique"" abomination, like you did with the all other shows.',"
" 'The cast list makes this awesome.',"
" ""Can't wait to see what the Trisolatans 'Alien invaders' look like..."","
" 'It looks true to the book series',"
" 'I read the book and saw the Chinese adaptation, the book were great, the Chinese adaptation, not so great, The book its really difficult to adapt, I just hope the Netflix adaptation make a better work then then Chinese one.',"
" 'From the creators of game of thrones this better be great!',"
" 'Using a rendition of Philip Glass The Hours theme in this trailer is chefs kiss',"
" 'was that cool girl Sophon? she looks awesome',"
