Negative_comment
"Why are there no Asian men in the trailer? For a book adapted from China, you\'d expect a ""diverse"" cast to actually have more than 1 Asian female (who traditionally test better with audiences) star in the show. We missed out another chance to open the pipe',"
" 'At least they did not invite a black transgender lesbian to play yewenjietypical western casting',"
" 'the book is great but this looks like ass',"
" 'Chinese people may not like this version very much because it is likely to become a plot where Chinese people create trouble and white people save the world. Most of the important characters in the original work are ChinesIn addition, the recent popular',"
" ""> From the creators of Game of ThronesPass! I just know they're going to mess everything this eventually. Not to mention Netflix always canceling shows. There's going to be so many disappointed fans"","
" ""Can't bring myself to support these people for ruining GOT for their own selfish ends. I'd rather just read the books."","
" 'Ooooh just when I thought theres nothing good coming out!',"
" 'They are going to butcher it, mark my words',"
" 'This will either be brilliant or terrible. There is no inbetween.',"
" ""I want this to be good. But I'm suspicious with all the setting changes. The story is now set in the UK. The characters I expect are now mostly American/European citizens with the exception of Ye Wenjie. The most important character of the book, Wang Miao,"","
" 'From the creators of got is not a flex you guys ruined most beloved series hope you dont ruin this great story',"
" 'Omg, thats made by same incompetent writers who finished Game of Thrones',"
" 'I don\'t know if they realize ""the creators of game of thrones"" isn\'t a positive selling point lol',"
" ""Interesting trailer. The music is a near-direct rip off of Philip Glass's Metamorphosis 2. I have little hope for this series because I know Benioff and Weiss will find a way to muck it up, and Netflix will cancel it before it can even get off the ground."","
" ""I just hope they don't go as hard on all that Chinese history stuff than the book... No offense but that almost was too much for me."","
" 'Ahhh the great dumb and dumber are back, lets see if this is a screw up or whatz',"
" '<a href="" You mean from the guys that absolutely fumbled Game of Thrones?',"
" 'Oh my GOD! How are they going to portray the 4th dimension scene? How are they going to show that ending???',"
" 'Tbh I couldnt understand the Chinese version',"
" 'if game of thrones was anything to go buy....they will do an increadible season 1 and 2 and then completely destroy the next 1-2 seasons as dumb and dumber will be in a hurry to finish this and then go off to do some new imaginary project.',"
" 'Why only one Chinese person in the trailer? Looks like they are trying to make it more ""international"" but doesn\'t seem very true to the original, where all the protagonists are Chines@@',"
" 'It always gotta be netflix...why not HBO?',"
" 'By D&D. The very same people who ruined the last seasons of game of thrones.',"
" 'Lmfao, they made it a white saviour complex movi@@',"
" ""I'd be more excited if the people who didnt ruin GOT werent writing it."","
" 'Wonderful, another big budget intriguing series they can cancel after one season. Smh.',"
" '""Themes are for eighth-grade book reports.""Creator of this showKeep your expectations low',"
" ""I can't wait for you guys to make 2 seasons and then cancel this show."","
" ""ugh, if that's D and D, then that's not exactly a ringing endorsement. we're still bitter about the way they butchered GOT's last season. they shouldn't even be allowed to take on even more shows that they would only ultimately destroy. i heard excellent t"","
" 'They are going to rape another one of my babies i guess. Fucj you D&D',"
" 'What a trash!!',"
" 'ah, you\'ve lost me at ""GoT creators""',"
" 'Sorry to say, but with these two directors, I have a bad feeling about this.',"
" 'The association of CCP Tencent and David Benioff/D. B. Weiss had ruined a great book series.',"
" '""From the Creators of Game of Thrones"" Oh, good to know I shouldn\'t watch it.',"
" 'not sure if ""made by GOT creators"" is a good thing.',"
" 'so completely confused about genre or theme or anything. i dont even know if its a show or movie?',"
" 'JAAAAANUARYYYYYYY!!!!! AND WHAT AM I SUPPOSED TO DO UNTIL THEN????',"
" 'And Netflix has already canceled it after season 2',"
" 'FYI, there is already a 3 Body Problem Chinese TV series',"
" 'Dumb and Dumber will drop the ball. Mark my words.',"
" 'Is this directed by Benioff and Weiss? The duo that ruin GoTs last season?',"
" 'This looks nothing like the books. What are you doing Netflix?',"
" 'Only the beginning looks accurate to the book. The rest is the usual hollywood whitewashing fornula. Did the producers read the book at',"
" 'Ok. Will read the books then. Terrified they will screw the story.',"
" 'fire',"
" ""Liked the books, but adaptation is gonna be shit I bet. And since it's Netflix it's gonna be even worse than shit."","
" 'why are there so many white people in this',"
" 'I was out the second i saw ""from the creators of Game of Thrones"". Weiss and Benioff are on my blacklist and forever will be. If you want to invest 4-5 years of religiously watching a show just to have your guts wrench out in the final season because the w',"
" 'No politics, it is a common problem for all human.',"
" 'Nothing i fear more than evil, conniving, devil humans who look & act like the perfect angels & murder you with their innocent smiles while slowly enjoying your imminent death inside.',"
" ""I'm skeptical with D&D having writing credits for the show. Course then again, they weren't bad until they ran out of book material with GoT."","
" ""This series sucks, you can't expect anything good from the Game of Thrones writers."","
" ""I don't trust netflix on quality so I'm huuugely skeptical about this, plus they hired those two dipshits Dumb and Dumber and this is a HUGE red flag"","
" ""Not gonna lie, I think Netflix is gonna screw it up like most movies nowadays. It's kind of like if they don't make it 9/10 or 10/10 then they've done a disservice for such an important book, and when was the last time they've done that."","
" ""They better do all 3 books. You don't have the slightest clue what's going on (you think you do many, many times) until book 3. Making a season and canceling it is the norm for Netflix. So it would really suck for people to never learn what it's all about."","
" '""From the creators of Game of Thrones"" is a terrible way to market this series.',"
" 'Before anyone gets too excited.The show runners of this show are none other than D&D. Aka, ones responsible for the disastrous game of thrones season 8.I believe in second chances but keep that in mind.',"
" 'Huge fan of the books, Ive been watching the Chinese version and its terrible (incredibly slow, like, The Crown levels of slow), even if visually incredible, hope you can bring both together.',"
" 'D&D on the way to ruin another novel.',"
" 'I watched 2 episode of the chinese version and it creeped me out. My brain got fried and i couldnt drive for 2 days because i suddenly forgot the concept of velocity. I hope the netflix adaptation is alittle bit more tamed.',"
" 'you lost me at creators of GoT.',"
" ""wait a minute.. if this a netflix production, why aren't the actors black?"","
" 'Likely get cancelled as they always do without offering an ending',"
" 'Creators of game of thrones is not a good selling point lol',"
" '""creators of game of thrones"" doesn\'t inspire confidence but we\'ll see',"
" ""Looks like another piece of General Tso's chicken, a dish only exists in US&Canada restaurant's menu but can never be found any trace in authentic Chinese cuisine."","
" 'You are bugs',"
" 'This looks more like a special-effects extravaganza than actual storytelling.',"
" 'This communicates absolutely nothing about what the show is about and why should anybody not familiar with the source material care about it. You people are absolutely horrible at your jobs. Absolute garbag@@',"
" 'After the creators butchered GoTs ending, why would trust them with this? I wont watch it knowing David Benioff D. B. Weiss could abandon it any moment.',"
" 'From the same creators that ruined game of thrones, no ty',"
" ""I can't say I liked the book, sadly, hoping the show is more entertaining..."","
" 'The GOT creators should never work again after the shit they pulled.',"
" ""Please don't screw this up."","
" 'Not watching it until it gets renewed.',"
" ""Sorry why does 'the creators of Game of Thrones' mean anything? You mean the people who wrecked it the moment it wasn't written for them? They planning on destroying this in the last few episodes as well? It just says to me 'avoid like the plague'."","
" 'This looks too action heavy unlike the book which reads like a chronicle. Also, being creators of Game of Thrones is not something to be proud of or mention in your CV.',"
" 'I would be super excited but it is DnD...so, it irks me.',"
" 'another whitewash media product from the west. all of the main male character are white. the only prominent asian is, well, another token female asian. and this is based on a Chinese-Chinese novel. as an Asian male Im enraged, will unsub netflix and pirate',"
" 'In Chinese adaptation Ye Wenjie was beautiful Here she is fat and ugly',"
" ""Can't believe how dumb the premise of this story is but if you can get past that it's somewhat above average."","
" ""This trailer was so absolutely random that unless you're already a fan of wherever this is, you won't get any interest in it."","
" ""Lost me at 'from the creators of got'"","
" ""At least the three books are finished, so maybe David Benioff and Dan Weiss won't butcher the story like they did with Game of Thrones when the source material ended and they weren't able to maintain the same level of writing quality as the author."","
" 'cancelled after season 1- Netflix, since forever.',"
" 'The CGI problem.',"
" 'Some trailers give away the whole story, and that sucks, but I\'d say this one was bad in the other direction. I have absolutely no idea what it\'s about and don\'t feel compelled or interested for that reason. I don\'t even feel ""teased"".',"
" 'This is not going to work out. Prepare for disappointment.',"
" ""You know you can just watch drama version or tge animated version cuz...... why does it feel like they're gonna white wash black wash...."","
" 'From the creators of game of thrones guess Im skipping this one',"
" ""I'm really looking forward to this but it's a slow burn of a story. Netflix, I swear to God, if you start this series and then cancel it then you're f***ing dead to me. Seriously!"","
" '""As children we fear the dark. Anything might be out there. The unknown troubles us..There are those who say we should not enquire too closely, into who else might be living in that darkness. Better not to know..But we continue to search. Life looks for li',"
" 'Typical whitewashing',"
" 'Oh Netflix, please dont ruin this.The best part about the book was the extreme existential horror that the ideas and concepts in it provoked.This kinda looks like generic sci-fi toss, I hope Im wrong.',"
" 'Lets just hope it doesnt have a crappy ending like GOT',"
" '""creators of game of thrones"" series is not the flex you think it is lol. did you forget the disaster Benioff and Weiss turned it into?',"
" 'If this gets cancelled before we get to the Dark Forest, what business is it of yours?',"
" 'Looks interesting, but ""from the creators of game of thrones"" is a warning label after D&D burned down game of thrones.',"
" 'The books were amazing, but this feels like someone tried to shove an action plotline into an intellectual thriller plot without any intellect of their own.',"
" ""Meh if it's being done by the game of thrones showrunners I have zero faith or interest in it. The final season of game of thrones was so shockingly mishandled and botched I will never trust the folks behind it ever with anyghing"","
" ""I hope it's much better than the books, because they're truly awful."","
" ""Hollywood shits the bed 99/100 times, don't get your hopes u0"","
" ""Rumor says the release date is June 2023, now it's changed to January 2024. Pity, half more year!"","
" 'What a confused trailer. No continuity, What does it mean. What is it about?',"
" 'From the creators of Game and Thrones, oh thats all you had to say! Definitely not investing time into this',"
" 'I was wondering how Netflix (or any western company) would pick up chinese literature - and then I realized it\'s because they\'re going to amplify the ""cultural revolution had some mistakes"" part of the story to be full blown new-cold-war Mccarthyist anti-C',"
" 'Alright, not gonna make the mistake of reading the books first, cause these shows never live up to the books.',"
" ""Can't want to rant to the uninitiated about all my gripes about cosmic sociology for the next five years"","
" 'the vfx team must not have been paid much...',"
" ""Netflix gave Benioff and Weiss another book series to produce... Good luck with that. You better hope they don't get bored with it around the final season. Any show with those two losers is an absolute no for me."","
" 'whitewashed garbage',"
" ""I really hope Netflix won't f this up."","
" 'LOL not even showing the main male character, what is this?',"
" 'they are going to ruin it',"
" 'Anyone who hasnt read the books is wondering wtf this is even about',"
" 'Why does every big box office show from Netflix looks so generic???',"
" ""the first few seasons will be great then they'll get bored and lazily crap out the last 2 seasons and everyone will be unhappy."","
" 'Radar Peak looks much scarier than I imagined it',"
" 'Damn it, January needs to hurry up.',"
" 'Very strange decision. Especially when ALREADY CHINESE series exist!Netflix thinks it can produce better??? :)))))))))))))))))))))))Chinese and Americans (Western at all) peoples have VERY different mentality and life experience. Netflix makes only america',"
" 'Odd choice for Netflix. The books are decidedly non-woke.',"
" ""I wish HBO picked this series up, and I'm a bit nervous about D&D at the helm. Netflix ruined the Witcher series and D&D killed GOT when they got bored. So, I'm going in to this cautiously optimistic. Fingers crossed."","
" 'great now i have to read the rest of the books...',"
" '""from the creators of game of thrones""Nooooooo!',"
" 'Damn dont give me a trailer this good and make me wait 6 months!!',"
" ""Please don't ruin this :("","
" ""There's too many white people in this trailer for a story based in China."","
" 'Are they gonna mess up an ending again? Stay tuned.',"
" ""I hope the series is good and doesn't get canceled because I'd rather watch it than read the books."","
" ""this looks really cool, but i might never see it. if y'all don't calm down with your password sharing crackdown i'll be canceling my subscription."","
" 'Ummmm so after watching the trailer - what is this show even about?? Aliens? War? Science? Whats the plot?',"
" 'Netflix, please dont mess this up.',"
" 'Whelp, thats a big nope from me - The game of thrones douchebags are doing this one? Never watching anything by those two ever again.Also, TF did they show Sophon in the trailer.',"
" 'First I thought it was a TV show about North Korea than I thought it was the Avatar The last airbender live action than I just thought ""woww that was have cost as much as stranger things"" but still haven\'t figured it all out',"
" 'From the trailer looks like they are delibrately making sure all the chinese actors are ugly again',"
" 'Not to bash on all of you hardcore fans, but this is created by the 2 clowns that messed up Game of Thrones',"
" ""considering that this is made by the same people behind X-men origins and the 8th season of game of thrones, I'm not looking forward to this"","
" 'Did they race swap characters? Also the D&D involvement scares me.',"
" 'At first, I thought the names of each book were just gimmicks to attract readers. After I finished the series, they were just the content of the book',"
" 'I dont even know how this is adaptable! Especially the second and third books.',"
" 'Another sci-fi Netflix will cancel by season 2.',"
" 'Just remember that this is Netflix. They will make one or two seasons and stop in the middle and let everyone down like they did with The OA.',"
" 'YOURE ALL BUGS!',"
" 'Im already having nightmares in reading The Dark Forest lol',"
" ""I don't know why but I've a feeling that they are going to ruin the adaption. Except the from cultural revolution I don't see any similarity with the book here..."","
" 'I think it will be mess up',"
" 'Come on? 2024? Seriously?',"
" 'really look like it come out from the wackowski sister',"
" 'I was just getting over the idea of the dark forest....',"
" ""This isn't the most impressive trailer I've ever seen, especially for a novel series of this magnitude. I can only hope that this lives up to the standards of faith set by the Tencent production, but I'm skeptical seeing Sophon in the same trailer as Da Sh"","
" 'This is where we are now? Everything is just ""something something multiverse""? Lazy.',"
" 'This looks kinda trashy. I hope they dont mess this up. Devoured the books. Especially the second one is a masterpiece of contemporary sci-fi.But it wont be easy to bring Liu Cixins concepts to the screen. I mean the human computer, guyswell see.',"
" ""Can't wait to see how they ruin this amazing series."","
" 'creators of GoT? so they will get restless during the last season and turn out unrelenting crap that flies in the face of the source material? sign me up!',"
" 'I understand nothing',"
" 'The recent Chinese adaptation is really rough to watch. Hoping this one will do the books justice.',"
" 'am i the only one in the comments section that has no idea what is going on?',"
" 'Oh yay another franchise to ruin.',"
" 'As soon as I finished this series, I knew it would be impossible to adapt for the screen, especially Deaths End. I really hope Im wrong about that. Its going to be so expensive to make though.',"
" ""Hard pass, very niche it's just another what if this or that."","
" '""From the creator of Game of Thrones""Get ready for a super shitty ending folks. ""Humans kinda forgot about the aliens"" - D&D',"
" 'Nice super generic sci fi series you got there Netflix. Be a shame if your algorithm cancels it after the first season (which it will).',"
" ""I heard so much good about this series and then I read it. I'm a mathematician so it just spat in my face and kept doing so. You cannot ask people who know mathematics which actually deals in proof, truth and falsity to suspend disbelief over such a basic"","
" ""I don't see any problems... But netflix making an adaptation without f'ing it up? Never seen that before"","
" ""I don't hate these guys, so remove the bias from my comment, but it does not look good. I really want to read the books, but the trailer does not look good."","
" '5 bucks they screw it up and then cancel it. This is Netflix after all.',"
" ""Netflix and the creators of Game of Thrones!? Now I know this show won't have a conclusion, no matter how good it is, like 1899!"","
" 'So unfortunate that they have the people that killed Game of Thrones pulling the strings.',"
" '""Creator of Game of Thrones"" aka D&D aka Dumb and Dumber',"
" 'Hype for the part when the ship gets sliced by invisible knifes.',"
" 'Thank god they have no Chinese men in this. God forbid they allow Chinese men as the leading characters in a Chinese story',"
" 'Looks pretty cheap and poorly made.',"
" 'Looks like this version will have a lot of anti China propaganda...',"
" 'David Benioff and D. B. Weiss will probably make a master piece! Then choke the last few seasons as usual...',"
" 'Am I the only one that thought that it was going to be a movie about the physics three body problem?',"
" 'The creators of GOT ohh shit...The trailer tell us that they gonna f... another novel',"
" ""At least we're sure season eight won't be complete shit, as Netflix never approves for season two."","
" 'WAYYY TOO MANY NON-CHINESE PPL IN THIS',"
" ""I've only read the first book, and didn't like it as a whole (maybe it's just not nuanced enough in the English version?), but there's a lot of hard sci-fi to appreciate. I might watch it simply to see the ship scene - HIGHLY doubt they can pull it off, t"","
" 'This was never meant to be a movie',"
" 'the cgi looks a bit cheap I have to say',"
" 'wow.... no asian men except for another side character...and from a book where the protagonist was an asian male.',"
" 'Man, this is gonna be a turd.',"
" ""This damned novel series is FINISHED, right?? I don't trust those 2 morons if the author still has even 1 more chapter to writ@@"","
" ""This waa one of the worst series of books I have ever read. I actively hated almost every character, the story was convoluted and unrefined.However... It had some extremely cool ideas, there was just too many of them and weren't fleshed out.This might be a"","
" 'From the creators of Game of Thrones dear god theyve come to ruin another masterwork',"
" 'Please God do not cancel this before finishing the story from all the books like you unceremoniously did with Altered Carbon!!!!!!! Also, BRING BACK ALTERED CARBON!!!!!!',"
" 'Another potentially good series that Netflix will definitely stop after 2 seasons because of reasons...',"
" 'Please dont screw it up. Please dont screw it up. Please dont screw it up. Please dont screw it up.',"
" 'I hope this fails, and you go bankrupt. hiring those 2 charlatans.',"
" 'is this some ai takeover shit',"
" 'Better not bloody cancel this after one season like you cancel all your good shows',"
" 'Can we please move away from this shitty trope that people write pseudo unsettling shit with their blood on a wall...shit is getting old',"
" 'Netflix and D&D, Ive no hopes for this one',"
" 'lets not forget that its being made by the same old D&D who ruined game of thrones, theyre gonna f it up',"
" 'Oh god, D and D going to destroy this. What a shame.',"
" 'One of the worst names from one of the best storytellers.',"
" 'no please dont ruin my favorite book',"
" ""I read the books and have no idea how they're going to make a coherent film from any of them."","
" 'Hope there is no white washing like ghost in shell and stay true to the source or there will b street violence',"
" 'the same guys who ruined game of thrones',"
" ""The concept is interesting, but the first book of the series (I didn't read the others) is honestly some of the most terribly written garbage I have ever laid my eyes upon, and its popularity genuinely baffles me. I'm convinced it's just Chinese astroturfi"","
" 'life looks for life is such a scary phrase in the context of this series',"
" 'Does Netflix not realize the phrase from the creators of Game of Thrones is not a good thing? Anyone remember GoT season 8? Great, they going to ruin Liu Cixin just like they did with GoT.',"
" ""I love how the haters who criticize a whole trilogy based on seconds of footagTheir brains must be dehydrated. Half of them probably couldn't even comprehend reading the series let alone reading the books the way they were meant to be read, that is in t"","
" 'Surprised at the lack of mentioning of from the creators of Game of Thrones as a selling point. Lets not act like this is something that incurs nothing but excitement.',"
" ""scared for this. seeing the replacement of wang miao with what seems like a british dude, sophon's presence, and the way they depicted the scene w/ ye zhetai makes me really nervous for the pacing as well as the handling of the complexities of ye wenjie's"","
" 'I cant really see how theyre going to adapt this to a series, especially for western audiences it was a pretty cerebral book and didnt follow character-centric/individualistic themes that are endemic to western stories',"
" ""if netflix fucks this 1 up i'm unsubbing XD"","
" 'This books are pretty unfilmable as is. Not that I trust Netflix to make them good, even if the books were filmable.',"
" '""From the creators of Game of Thrones""...goddamnit',"
" 'I already saw the 30 episode chinese series and the animation. The series was good but the animation was not so good',"
" ""You already ruined Game of Thrones. Please don't ruin another incredible book series..."","
" 'How close will this be to the Chinese series?Because I watched a few episodes of that (with subtitles) and it was pretty bad.',"
" ""I'm just really hoping Netflix doesn't keep up it's greedy tendency to cancel a good show after it's first season just because they need to make next quarter profits seem continuously growing."","
" 'Is anyone else concerned why a character, the one with the sword at the end. Who is probably a character from the third book is showing up in this trailer?',"
" 'Is earth have 3 body problems? And ever happen billion years ago and gonna happen in a billion years later?',"
" ""If they screw this up, there'll be Hell to pay."","
" 'Do Dumb and Dumber have a completed work to use this time or can we expect some more subverted expectations?',"
" 'Oh, the fear.... (On all of us, the trilogy lovers)',"
" '""From the creators of Game of Thrones""... oh, oh no, no',"
" 'FROM THE GUYS WHO RUINED GAME OF THRONES',"
" ""Are Weiss and Benioff going to finish this one properly or do a half-arsed rush job again because they have something better lined up? Why the heck would anyone hire them ever again? I don't care if they're willing to work for peanuts these days after the"","
" 'O wow, another property to ruin by Dumb & Dumber',"
" 'I never understood the hype about the books. Boring characters in a bureaucratic world. The story started with some great ideas and got lost in absurdity.',"
" ""If they mess it up, I don't want them to work again."","
" ""Dan and Dave should never have been hired by anyone again for anything. If they had any brains or sense of shame at all they would have forklifted their loot onto a yacht and headed to a South Pacific island with 40 underage hookers and we'd never hear fro"","
" 'Wow this looks super whitewashed',"
" 'Brought to you by the idiots that destroyed Game of Thrones',"
" 'Holy crap, goosebumps!',"
" 'This will be bad',"
" '""The unknown troubles us"" Most everything is unknown.',"
" '""from the creators of Game of Thrones""Is it supposed to be a good sign?',"
" 'So she is the betrayer.',"
" ""another shit makes me sick.if you want to localize the book, why not westernize all the settings.from this shit its still the chinese screw everything up and the whites blacks save the world.btw there are very few westerners in the first book.I won't watch"","
" 'I really really hope this tv-series won\'t follow the steps of the ""Foundation"".',"
" ""I am sceptical about the netflix version because I can't imagine an Chinese novel starring white people, which doesn't follow the principles of a good film. I think netflix's version is likely to be a commercial film t but misleads people's perceptions of"","
" 'The creators of GoT? So we know this series will end poorly and prematuraly',"
" 'brought to you by the guys who ruined game of thrones.',"
" 'They can see us, we can\'t.They can hear us, we can\'t.They can hide from us, we can\'t.The true fear is when fearing the ""unknown"".',"
" 'From creators of Game of Thrones I wont watch anything those f-ing d-bags produc@@',"
" 'Looks like your gonna have to really pay attention',"
" ""I only read the first book. I also watched the Tencent series. I don't understand the samurai chick...at least not in the context she's being shown. Maybe that's from the second book? Or is it a new thing from the 'creators'?"","
" 'they will use this to make anti-China propaganda',"
" 'Let me correct that for you:""From the destroyers of Game of Thrones"".Not devoting one second of my time to anything touched by Benioff and Weiss.',"
" ""Well.... it can't possibly be worse than the books...."","
" 'netflix ruins another amazing book... again.....',"
" 'I smelled something fishy from this teaser. Will it be another ""evil China screwed things up, and great US and UK saved world"" story?',"
" ""So, they localized main characters, but didn't localize the repressions? Why's that they didn't make Wenjie a victim of McCarthyism?"","
" ""As a black person it always troubled me the way those guys' previous series got canceled before it had a chance to debut (mind you, this is back before the last seasons of GoT when I thought they were writing geniuses). If you don't give something a chance"","
" ""Never read it, so I don't know if it's a story I'd like, but the Chinese show looked super boring. Hopefully this version will be more interesting."","
" 'Season 1 will be incredible and then Netflix cancels the show',"
" 'Oh no... You gonna ruin this one aswell...',"
" 'Loved the books and was so looking forward to watching this until I realized it was being run by David Benioff and D.B. Weiss who butchered game of thrones; heeeelllll no!',"
" 'Just wait theyll ruin it a trailer',"
" ""I'm confused, why aren't the Asian characters black?"","
" 'tencent clears im afraid',"
" '3 x ""I have a bad feeling about this""',"
" 'Maybe its just the trailer, but it looks too fantastical rather hard science fictiony. Too whimsical? The colour palette being too vibrant? I cringed a little AND got goose bumps at the scene where Trisolaris is torn apart.',"
" 'If they screw this up, Netflix is doomed.',"
" 'Bruh mostly white, and some black characters instead of Asians as said in the book? Series already ruined',"
" ""I read the first book and was underwhelmed. I didn't like the premise of the characters. Not sure if a 2nd read would tighten my interpretation but it failed to grab me. I hope the Netflix series livens up the series into a better ation."","
" 'Everyone is going to love it, then it will just be cancelled... Like everything else.',"
" ""If dumb and dumber made this I ain't watching this shit"","
" ""Eh. There weren't that many whites in the book. And that certain characters were chinese kind of mattered. But also, why are certain character in this trailer? They shouldn't appear until middle book 3.Like, this could be really bad. But also, might just b"","
" 'From the writer who is OK with genocide of the Uighur Muslims.',"
" 'Ye Wenjie is not someone only has pure hatred in her eyes, she is way much more than that. I dont think Netfelix knows what they are doing.',"
" '""3 Body Problem is being adapted"":)""By the creators of Game of Thrones"":(',"
" ""I didn't see anything too egregious in this trailer, but I'm sure the show itself will be scuffed up somehow. This is yet another Netflix adaptation after all. At least the Chinese made Three Body Problem show that's actually faithful to the book exists, a"","
" 'This is made by Dan Weiss and David Benioff... those who ruined GoT forever. Yea no thanks.',"
" 'I still see it as if one of the main characters is just a side note?',"
" ""Guess who's not watching this whitewashed nonsense?"","
" 'Benioff and Weiss? Yeah. Nah. They can jog on.',"
" 'Racist Netflix whitewashed the show and replaced all the asian men with mayo boys. Wmaf is the most toxic thing on the planet',"
" 'For anyone that does not know the books, that is a really confusing trailer.',"
" ""i can't wait to see how hard it fails"","
" ""I really tried to read the first book, but found it a difficult book to enjoy so I never finished it. For the first time, I'm hoping the adaptation is better than the book!"","
" ""Don't get too excited. It will get canceled after 1season due to be a very expensive series"","
" ""This would be great, if it weren't on Netflix & almost guaranteed to be cancelled after 1 season"","
" ""Hopefully D&D don't ruin this series like they did game of thrones..."","
" ""all they need to do is stick to the books. their budget is limitless, and the source material is excellent, as long as those two knuckleheads don't try to hamfist their terrible writing into the show, it should be excellent."","
" '- * rehydrates * What year is this?- 2023- THEN FOOK OFF * dehydrates *',"
" ""I'm nit going to liThis doesn't really work gor me."","
" ""mmmmh the fact that they pointed out it's a from the creators of GoT makes me thinks they're using their namThe trailer looks too messy"","
" 'It will suck. The original writing was not flawless and Dumb and Dumber are just terrible at writing',"
" 'Never got onto the second book. Was really disappointed with the first. It was so hyped up and from what I had heard about the plot, it sounded amazing. Honestly cant explain how much of a wasted opportunity this story is. The idea of it is fantastic, but',"
" 'To all the fans of the books, it is highly likely that this would be a disappointment. RUN!!!',"
" ""Wonder how it compares to the Tencent version, GoT creators don't add confident to it tho."","
" 'Downvoted because of Benioff and Weiss. I liked the books, but I will be skipping this. No thanks.',"
" ""Man those who haven't read the book must be wondering wtf this is all about lmao"","
" '<a href="" - this is what happens when you use bad cooling system',"
" ""I very much doubt this will end well, but i might still give it a shot. Too likely they'll politicize and/or change things to make it more upbeat."","
" ""Westerners don't know the good and bad looking of Chinese, still. Always casting astonishingly ugly looking actors/actresses, which are ruining one show after another."","
" ""It's a pity that the show is being made by Netflix."","
" 'How to find such an ugly actor for Ye wenjie?',"
" ""I don't know what to think. You can see the budget in this one. But will they make the story justice... Algo January is too far ahead"","
" ""PLEASE DON;'t F THIS UP,stupid ass garbage netflix hoes"","
" ""The arrogants of Dave and Dane saying form the creators of game of thrones. No you are the destroyers of it. You adapted it you didn't creat it."","
" ""I don't think netflix can do this. They will fail to cover this story."","
" 'The young wen jie here has a lot of anger. definitely not a calm and collected mastermind. At the very least, she lost some 30 IQ points from the one in the book.',"
" 'Just finished the Chinese version of this and was very disappointed. Hope this adaptation gives it a better ending.',"
" 'The most horrifying science fiction of all time',"
" 'Imma dehydrate til this is out',"
" 'Hey Netflix, how about you return asian actors and stop replacing them with white and black people?',"
" 'The Chinese shows of 3 body is really boring... This looks better',"
" 'Cant wait for this. The book fucced me up big time. Realistically frightening, that it will send shiver done your spine. The universe is not what think it is. You been lied to and controlled since you were born. They tell you what to see, fabricate what is',"
" 'Looks like Netflix changes lot of things again :( Wang Miao is a woman?',"
" '*Destroyers of Game of Thrones not the creators.',"
" 'Nothing about this trailer inspires confidence I dont have high hopes.',"
" 'People before the series: yea, spaceshipsPeope after the series: please stop every development about space travel',"
" 'What happened to all of the Asian male characters from the book? They are all played by Caucasian and African-American actors except for Benedict Wong? Why does Hollywood always do this?',"
" 'So, the two people that ruined probably the greatest story in literature are now doing one of the most unique sci-fi of 21st century that proposes an interesting solution to Fermi Paradox through the lens of chinese bloody history? avada kedavra!',"
" 'Having never read the series, this looks like a trailer compilation of multiple different shows with no relevance. I hope the next trailer makes things less vagu@@',"
" ""So many subjects do not go to shoot, but must shoot China's ass, and the Chinese people feel that you make this film to insult China, really ridiculous"","
" 'The brain into the shit juice to make this filmOnly the blind will love to see this film',"
" 'ofc they gonna replace asian male characters in the novel with white male but keep the asian female characters, typical hollywood lol',"
" ""I hope they greatly improved character development and pacing because they are horrible in the book. The book is good in ideas, it's really bad in storytelling and character development."","
" ""watch the tencent version instead this ain't it"","
" '""From the creators of Game of Thrones"" well now i don\'t want to watch it',"
" ""you use Sagan's voice, you better bring your damn A Game. Don't sully the story like they did with Asimov's Foundation."","
" 'I heard they whitewashed most of the Male Asian characters, is this true netflix, and if so, why?',"
" ""Unfortunately I just don't see this being very good. The books don't translate that well to the screen"","
" 'Why have all the asians been whitewashed out of this show T_T',"
" 'I beg you not to do the books a miss service',"
" 'did not know this was based on a sci fi book series, just learned that. but i watched this with zero context and it was the most confusing trailer ive ever seen',"
" '""From the creators of game of thrones"" aka D&D who destroyed game of thrones and left the Mr Martin out of the finals eps',"
" 'I thought they were bringing over the already existing/ongoing Chinese series. I guess not?',"
" ""From the creators of Game of Thrones... that's an instant no"","
" 'the character named Ye Wenjie still remained Chinese, the rest are other races than ChinesYeah, I can smell the Netflix trying to tell us Chinese is the world of doom creator and should be exterminated.',"
" 'I think the correct caption would\'ve been ""From the people who ruined Game of Thrones"". Those 2 plus Netflix with their recent horrible track record, no thanks.',"
" ""So for those of us who don't know ANYTHING about this book, and have not Googled it, this is SO vague of a trailer. Give me some dystopian stock footage and some sort of philosophical quotes and I could come up with the same nonsense. I feel like I should'"","
" '""From the creators of Game of Thrones"" doesn\'t present the level of confidence in quality it would have 5-6 years ago...',"
" 'I\'m a little confused about ""the japanese lady with the katana"". Isn\'t she supposed to be in the second book?? Also the mashup of characters that are not true to the books is off putting. The Chinese show had it\'s pacing issues but was faithfull all the wa',"
" 'Looks terrible. The Chinese series is superior',"
" ""Dodgy VFX as usual from Netflix :( They're gonna ruin this masterpiece..."","
